post_id,campaign_id,influencer_id,post_date,post_type,impressions,reach,likes,comments,shares,saves,click_throughs,conversions,revenue_attributed,is_fraud_account,sponsored_tag,budget_allocated
POST_000657,CAMP_0079,INF_0002,2023-10-16,reel,22603,18907,1752,231,99,126,705,266,22099.46,0,1,188.15
POST_000658,CAMP_0079,INF_0031,2023-10-03,carousel,40998,37070,2205,135,58,72,1602,401,16078.75,0,0,188.15
POST_000659,CAMP_0080,INF_0024,2023-01-22,story,19115,17115,462,15,16,32,291,342,30623.98,0,0,2315.08
POST_000660,CAMP_0080,INF_0008,2023-01-30,reel,17674,14813,101425,78,43,1384,697,3,70.92,1,0,2315.08
POST_000661,CAMP_0080,INF_0095,2023-01-18,story,119938,89762,8989,394,142,364,912,325,64035.03,0,0,2315.08
POST_000662,CAMP_0080,INF_0091,2023-01-08,reel,24122,22151,1030,123,56,28,182,416,50401.31,0,0,2315.08
POST_000663,CAMP_0080,INF_0071,2023-01-16,post,25940,22088,1251,84,50,54,272,465,33257.52,0,0,2315.08
POST_000664,CAMP_0080,INF_0077,2023-02-03,post,11266,9135,837,74,39,26,242,192,35058.98,0,1,2315.08
POST_000665,CAMP_0080,INF_0004,2023-01-18,video,226696,198670,16477,1023,739,882,3987,267,12747.73,0,0,2315.08
POST_000666,CAMP_0080,INF_0099,2023-01-30,post,88072,62440,10356,597,487,273,2185,117,5951.46,0,1,2315.08
POST_000667,CAMP_0080,INF_0095,2023-01-09,reel,7318,5633,758,47,29,39,199,163,27811.13,0,1,2315.08
POST_000668,CAMP_0080,INF_0060,2023-01-16,reel,75727,63261,3214,242,138,110,467,282,10965.33,0,1,2315.08
POST_000669,CAMP_0080,INF_0062,2023-02-02,carousel,291737,235874,13493,1624,281,538,11032,24,2111.05,0,0,2315.08
POST_000670,CAMP_0080,INF_0009,2023-01-24,video,70896,57139,4169,485,183,251,2807,449,89104.72,0,1,2315.08
POST_000671,CAMP_0080,INF_0056,2023-02-01,story,61006,44008,4071,607,89,111,1795,474,15443.48,0,1,2315.08
POST_000672,CAMP_0081,INF_0058,2023-05-19,story,17819,16249,53234,25,24,2186,102,4,92.86,1,0,3626.75
POST_000673,CAMP_0081,INF_0004,2023-05-23,reel,30495,23454,1703,181,64,89,583,219,8751.11,0,0,3626.75
POST_000674,CAMP_0081,INF_0028,2023-04-28,post,49042,45011,4737,299,253,264,758,75,5149.59,0,0,3626.75
POST_000675,CAMP_0081,INF_0027,2023-05-23,story,51884,48969,5502,547,66,61,2232,377,25919.47,0,1,3626.75
POST_000676,CAMP_0082,INF_0055,2023-03-18,video,26162,24041,1143,78,32,22,515,431,62828.06,0,1,14520.2
POST_000677,CAMP_0082,INF_0005,2023-03-21,story,123741,87998,13579,1017,775,1020,5696,160,21716.13,0,0,14520.2
POST_000678,CAMP_0082,INF_0024,2023-04-07,story,28249,26412,2847,259,139,103,881,270,44061.14,0,0,14520.2
POST_000679,CAMP_0082,INF_0011,2023-04-03,carousel,114190,100885,9697,1402,561,462,1193,124,15638.68,0,0,14520.2
POST_000680,CAMP_0082,INF_0051,2023-04-14,post,123950,96950,8979,744,210,591,6071,438,55972.65,0,0,14520.2
POST_000681,CAMP_0083,INF_0046,2023-04-27,video,76777,66682,7572,435,389,428,2476,74,13865.52,0,1,4616.45
POST_000682,CAMP_0083,INF_0075,2023-05-18,post,53071,49088,1493,120,88,106,302,304,34660.27,0,0,4616.45
POST_000683,CAMP_0083,INF_0012,2023-05-16,video,9315,6576,195379,70,11,4236,77,1,27.39,1,1,4616.45
POST_000684,CAMP_0083,INF_0025,2023-05-18,story,169318,143559,5544,629,122,294,8421,160,8037.61,0,0,4616.45
POST_000685,CAMP_0083,INF_0074,2023-05-03,story,23722,21098,1316,110,40,77,901,240,37420.46,0,0,4616.45
POST_000686,CAMP_0083,INF_0089,2023-04-25,carousel,54064,47610,4290,319,182,126,2150,204,17232.75,0,0,4616.45
POST_000687,CAMP_0083,INF_0037,2023-05-03,story,63710,49738,1581,145,57,51,830,270,46842.6,0,0,4616.45
POST_000688,CAMP_0083,INF_0036,2023-05-18,carousel,15878,12362,1483,220,30,50,197,275,21258.48,0,1,4616.45
POST_000689,CAMP_0083,INF_0051,2023-05-14,reel,58238,54227,2467,124,140,139,660,142,28129.77,0,0,4616.45
POST_000690,CAMP_0083,INF_0092,2023-05-15,post,177659,124657,16964,564,935,1158,1094,466,56745.31,0,0,4616.45
POST_000691,CAMP_0083,INF_0066,2023-04-29,reel,14357,12620,161805,66,38,12029,149,1,26.62,1,1,4616.45
POST_000692,CAMP_0084,INF_0050,2023-02-07,reel,48035,38828,3989,365,194,300,1956,371,54518.22,0,1,2469.09
POST_000693,CAMP_0084,INF_0009,2023-01-17,post,63403,53676,5459,738,64,387,945,334,45637.25,0,0,2469.09
POST_000694,CAMP_0084,INF_0014,2023-02-07,reel,55050,51620,3768,197,131,263,2131,77,4909.32,0,0,2469.09
POST_000695,CAMP_0084,INF_0028,2023-01-29,video,32662,28016,2474,136,46,65,675,224,32918.34,0,0,2469.09
POST_000696,CAMP_0084,INF_0067,2023-01-29,story,130302,108913,5627,366,192,172,1935,417,57172.65,0,1,2469.09
POST_000697,CAMP_0084,INF_0097,2023-01-31,reel,153355,120674,8057,882,127,305,1650,247,47565.69,0,1,2469.09
POST_000698,CAMP_0084,INF_0081,2023-01-16,video,259631,185688,17893,1421,389,1145,4354,158,11936.44,0,1,2469.09
POST_000699,CAMP_0084,INF_0075,2023-01-17,story,73863,63453,4741,369,263,62,1857,147,16542.78,0,0,2469.09
POST_000700,CAMP_0084,INF_0023,2023-01-14,carousel,190837,159337,14045,1735,217,1074,1135,324,43360.19,0,1,2469.09
POST_000701,CAMP_0084,INF_0008,2023-01-26,post,17786,14060,137369,55,40,3281,214,0,0.0,1,1,2469.09
POST_000702,CAMP_0084,INF_0016,2023-02-02,post,241858,226138,11855,585,340,148,1427,221,14730.66,0,0,2469.09
POST_000703,CAMP_0085,INF_0051,2023-08-27,video,100164,70619,3317,394,77,205,2942,53,2279.51,0,0,2206.9
POST_000704,CAMP_0085,INF_0080,2023-08-24,carousel,29837,26431,2961,157,119,92,765,169,27616.49,0,0,2206.9
POST_000705,CAMP_0085,INF_0005,2023-08-28,story,97839,80309,7594,570,239,558,2836,123,23907.59,0,0,2206.9
POST_000706,CAMP_0085,INF_0029,2023-08-25,post,22671,19144,1580,122,45,18,900,289,43777.25,0,1,2206.9
POST_000707,CAMP_0085,INF_0003,2023-08-14,carousel,76789,57001,2372,159,40,167,2076,332,65035.14,0,0,2206.9
POST_000708,CAMP_0085,INF_0064,2023-08-12,video,9051,6905,739,64,34,23,182,300,47789.66,0,0,2206.9
POST_000709,CAMP_0085,INF_0069,2023-08-28,video,7070,5913,541,42,5,17,242,363,23801.22,0,1,2206.9
POST_000710,CAMP_0085,INF_0004,2023-08-24,reel,129697,102969,9265,1232,552,583,1594,51,9517.07,0,0,2206.9
POST_000711,CAMP_0085,INF_0075,2023-09-05,carousel,20124,16537,2152,93,116,134,596,263,15522.98,0,1,2206.9
POST_000712,CAMP_0085,INF_0082,2023-08-21,carousel,2739,2526,174,11,9,8,34,356,27087.43,0,1,2206.9
POST_000713,CAMP_0086,INF_0053,2023-07-17,video,296765,212709,10809,1251,364,847,5648,172,17332.7,0,0,4144.2
POST_000714,CAMP_0086,INF_0021,2023-07-15,story,56535,48568,4170,290,54,299,1160,249,32633.26,0,0,4144.2
POST_000715,CAMP_0086,INF_0062,2023-08-01,video,105954,98916,5130,715,160,252,3588,383,31397.4,0,0,4144.2
POST_000716,CAMP_0086,INF_0072,2023-08-07,carousel,20783,17599,629,35,11,40,412,298,14123.64,0,1,4144.2
POST_000717,CAMP_0086,INF_0052,2023-07-19,reel,232269,216564,18950,2636,387,1005,2659,11,1794.89,0,1,4144.2
POST_000718,CAMP_0086,INF_0026,2023-08-03,video,46423,36292,1289,188,21,58,477,423,44308.04,0,1,4144.2
POST_000719,CAMP_0086,INF_0047,2023-08-10,carousel,114460,104221,10372,752,538,797,5442,172,20677.24,0,1,4144.2
POST_000720,CAMP_0086,INF_0094,2023-07-30,video,70196,60580,4473,371,200,100,3086,138,20218.72,0,1,4144.2
POST_000721,CAMP_0086,INF_0093,2023-07-25,story,205373,152951,19068,1061,724,1188,1125,481,91245.32,0,1,4144.2
POST_000722,CAMP_0086,INF_0073,2023-07-29,reel,80736,68762,1660,111,24,20,1402,198,36766.07,0,1,4144.2
POST_000723,CAMP_0087,INF_0040,2023-10-05,carousel,250441,225862,29983,3174,1034,379,1577,252,39687.26,0,0,789.29
POST_000724,CAMP_0087,INF_0100,2023-09-29,reel,203121,158141,21752,996,673,1523,3551,443,22284.03,0,0,789.29
POST_000725,CAMP_0087,INF_0071,2023-09-20,carousel,163221,143721,3536,461,185,126,920,172,31409.81,0,1,789.29
POST_000726,CAMP_0087,INF_0028,2023-09-23,reel,134568,100003,11702,442,599,153,4357,266,14650.58,0,1,789.29
POST_000727,CAMP_0087,INF_0006,2023-09-25,video,46041,38768,4798,685,122,281,1403,297,26616.07,0,1,789.29
POST_000728,CAMP_0087,INF_0058,2023-10-05,reel,6904,6156,73740,33,10,4808,102,1,16.35,1,1,789.29
POST_000729,CAMP_0087,INF_0004,2023-10-12,post,36649,32502,3387,201,175,208,695,338,64305.1,0,1,789.29
POST_000730,CAMP_0088,INF_0071,2023-11-09,carousel,143901,108309,12764,644,733,755,2966,309,29529.81,0,1,2831.07
POST_000731,CAMP_0088,INF_0018,2023-11-16,post,34732,26554,4058,390,191,173,222,147,6678.03,0,0,2831.07
POST_000732,CAMP_0088,INF_0015,2023-11-13,carousel,136655,126449,5280,246,207,171,1326,200,25168.16,0,1,2831.07
POST_000733,CAMP_0088,INF_0032,2023-11-21,story,295181,229228,10589,921,284,451,3948,472,22200.66,0,0,2831.07
POST_000734,CAMP_0088,INF_0023,2023-10-30,story,137697,121289,9039,895,286,470,3678,214,23648.55,0,1,2831.07
POST_000735,CAMP_0088,INF_0019,2023-11-05,video,20147,18001,2274,132,129,174,464,484,56232.73,0,0,2831.07
POST_000736,CAMP_0088,INF_0089,2023-11-22,carousel,37064,32911,4159,567,242,79,740,492,58594.51,0,0,2831.07
POST_000737,CAMP_0088,INF_0018,2023-11-13,post,14961,11222,1444,182,47,31,281,94,10180.19,0,0,2831.07
POST_000738,CAMP_0088,INF_0030,2023-11-03,reel,79185,64879,5040,589,89,172,2073,294,51086.51,0,1,2831.07
POST_000739,CAMP_0088,INF_0070,2023-10-26,video,84482,61851,5679,426,188,360,930,134,21402.42,0,1,2831.07
POST_000740,CAMP_0088,INF_0027,2023-11-07,carousel,128432,90765,11234,1513,447,808,1671,283,11937.41,0,0,2831.07
POST_000741,CAMP_0088,INF_0049,2023-11-12,post,63007,46279,4419,133,176,102,913,213,39507.16,0,1,2831.07
POST_000742,CAMP_0088,INF_0058,2023-11-01,video,10563,9177,150680,93,16,6576,176,3,39.04,1,1,2831.07
POST_000743,CAMP_0088,INF_0035,2023-11-15,reel,19638,16966,1732,225,57,66,811,52,4621.18,0,0,2831.07
POST_000744,CAMP_0088,INF_0065,2023-11-04,video,30532,27260,2158,242,22,67,508,344,66456.18,0,0,2831.07
POST_000745,CAMP_0089,INF_0061,2023-09-24,carousel,95258,72820,5558,616,97,255,3110,182,34797.35,0,1,6433.0
POST_000746,CAMP_0089,INF_0081,2023-09-21,story,30087,22958,1449,64,49,48,551,197,7586.96,0,0,6433.0
POST_000747,CAMP_0089,INF_0046,2023-09-21,reel,75383,59500,3718,297,120,46,2882,162,22374.96,0,0,6433.0
POST_000748,CAMP_0089,INF_0038,2023-09-13,video,14572,12710,429,50,17,11,614,230,41805.22,0,1,6433.0
POST_000749,CAMP_0089,INF_0048,2023-09-05,video,3838,3178,219,10,12,13,77,336,56488.66,0,1,6433.0
POST_000750,CAMP_0089,INF_0034,2023-09-28,video,77119,72591,2960,354,136,194,2366,390,70237.95,0,1,6433.0
POST_000751,CAMP_0089,INF_0054,2023-09-17,post,13422,11947,191336,41,49,7765,518,0,0.0,1,0,6433.0
POST_000752,CAMP_0089,INF_0037,2023-09-15,post,60201,42422,1479,115,28,57,652,155,11835.1,0,1,6433.0
POST_000753,CAMP_0089,INF_0079,2023-09-09,reel,113691,96960,13368,911,281,815,3685,19,2860.1,0,1,6433.0
POST_000754,CAMP_0090,INF_0059,2023-12-19,video,12792,9439,196186,11,26,13694,351,2,32.79,1,0,3148.67
POST_000755,CAMP_0090,INF_0064,2023-12-10,story,119531,86154,7206,787,277,449,3446,50,6866.76,0,1,3148.67
POST_000756,CAMP_0090,INF_0033,2023-12-04,carousel,86980,70269,5666,487,100,451,526,309,18028.55,0,1,3148.67
POST_000757,CAMP_0091,INF_0056,2023-06-25,carousel,49527,38121,5865,864,219,374,1652,190,29966.37,0,1,2892.33
POST_000758,CAMP_0091,INF_0050,2023-07-11,video,113077,83591,6696,891,232,476,2601,247,19431.04,0,0,2892.33
POST_000759,CAMP_0091,INF_0024,2023-07-02,video,169970,160377,16367,1779,722,633,5717,60,5710.2,0,0,2892.33
POST_000760,CAMP_0091,INF_0093,2023-06-22,carousel,36171,27579,2544,100,98,126,948,219,41770.56,0,0,2892.33
POST_000761,CAMP_0091,INF_0014,2023-07-09,post,22628,18429,1813,226,53,109,356,271,47908.6,0,1,2892.33
POST_000762,CAMP_0091,INF_0061,2023-06-26,video,261901,199375,10470,480,138,546,12973,25,1629.78,0,0,2892.33
POST_000763,CAMP_0091,INF_0085,2023-06-19,video,98795,86990,3074,315,81,45,3822,481,88749.01,0,1,2892.33
POST_000764,CAMP_0091,INF_0010,2023-07-04,carousel,189287,138225,12686,967,623,816,6458,500,37102.49,0,0,2892.33
POST_000765,CAMP_0091,INF_0022,2023-06-13,story,91259,72994,8450,550,252,633,3040,431,66061.78,0,1,2892.33
POST_000766,CAMP_0091,INF_0100,2023-06-15,post,131494,104092,3992,525,191,223,1497,306,48381.12,0,0,2892.33
POST_000767,CAMP_0091,INF_0058,2023-06-26,video,8442,7497,119339,22,26,7517,172,5,119.37,1,1,2892.33
POST_000768,CAMP_0091,INF_0018,2023-06-28,story,102098,72130,9184,901,364,657,3099,399,21467.62,0,1,2892.33
POST_000769,CAMP_0092,INF_0031,2023-11-10,story,63465,58056,4060,265,191,113,968,365,18926.72,0,0,7123.67
POST_000770,CAMP_0092,INF_0072,2023-11-07,video,87569,71740,6867,419,316,501,4269,391,69574.36,0,0,7123.67
POST_000771,CAMP_0092,INF_0057,2023-11-18,carousel,191315,156976,9839,737,524,431,4226,258,36177.79,0,0,7123.67
POST_000772,CAMP_0093,INF_0035,2023-06-01,carousel,178751,128128,16827,1238,195,819,5195,330,15444.93,0,0,4259.64
POST_000773,CAMP_0093,INF_0031,2023-06-20,post,56551,42813,4335,259,98,261,734,388,23689.88,0,1,4259.64
POST_000774,CAMP_0093,INF_0023,2023-06-07,story,78451,56109,7398,872,413,191,2459,473,86810.97,0,1,4259.64
POST_000775,CAMP_0093,INF_0028,2023-05-25,video,39488,28464,4271,154,211,101,1161,47,2979.44,0,0,4259.64
POST_000776,CAMP_0093,INF_0078,2023-06-05,post,125029,105928,9618,959,510,523,4876,67,10210.59,0,0,4259.64
POST_000777,CAMP_0093,INF_0079,2023-05-31,story,75718,58003,6067,540,114,286,1540,269,30170.38,0,1,4259.64
POST_000778,CAMP_0093,INF_0065,2023-06-07,video,121280,99928,14277,2048,490,321,4756,173,31463.93,0,1,4259.64
POST_000779,CAMP_0093,INF_0036,2023-05-25,post,35759,26937,2300,245,84,103,693,103,6479.86,0,1,4259.64
POST_000780,CAMP_0093,INF_0046,2023-06-15,video,30118,26999,3395,187,148,236,977,175,9902.53,0,0,4259.64
POST_000781,CAMP_0093,INF_0092,2023-05-29,story,118460,96899,13991,1516,691,978,2210,409,62781.34,0,0,4259.64
POST_000782,CAMP_0093,INF_0091,2023-06-15,video,49704,34863,2753,328,89,208,372,227,28547.22,0,1,4259.64
POST_000783,CAMP_0093,INF_0084,2023-05-28,story,92812,71808,3154,267,74,113,1808,429,64237.44,0,1,4259.64
POST_000784,CAMP_0093,INF_0085,2023-05-25,reel,76424,58142,7176,902,293,235,2031,235,41263.32,0,1,4259.64
POST_000785,CAMP_0093,INF_0079,2023-06-10,carousel,16559,13143,977,141,44,16,559,137,10634.52,0,1,4259.64
POST_000786,CAMP_0094,INF_0054,2023-09-14,reel,18505,14981,89786,29,42,2958,547,2,42.96,1,1,2820.29
POST_000787,CAMP_0094,INF_0044,2023-09-19,story,124269,116725,6106,199,296,215,4942,44,7833.03,0,0,2820.29
POST_000788,CAMP_0094,INF_0029,2023-09-16,reel,29727,21851,1271,93,25,69,720,370,27392.72,0,1,2820.29
POST_000789,CAMP_0094,INF_0048,2023-08-29,carousel,54546,50087,3973,554,141,130,1595,18,2271.09,0,1,2820.29
POST_000790,CAMP_0094,INF_0089,2023-09-14,post,91987,82755,2457,95,35,170,823,295,47996.5,0,1,2820.29
POST_000791,CAMP_0094,INF_0008,2023-09-11,video,15652,14436,100040,19,48,7963,185,3,79.07,1,1,2820.29
POST_000792,CAMP_0094,INF_0098,2023-09-10,reel,9047,7240,701,59,34,21,299,388,65740.95,0,1,2820.29
POST_000793,CAMP_0095,INF_0002,2023-05-28,carousel,120578,89004,4827,620,271,309,1721,467,83897.95,0,0,8167.43
POST_000794,CAMP_0095,INF_0023,2023-05-03,story,6700,6148,537,70,26,40,231,286,25525.02,0,0,8167.43
POST_000795,CAMP_0095,INF_0043,2023-05-05,video,32432,23700,3862,223,216,294,199,405,36615.49,0,0,8167.43
POST_000796,CAMP_0095,INF_0026,2023-05-03,post,26481,21891,1690,90,82,85,747,312,52561.05,0,0,8167.43
POST_000797,CAMP_0095,INF_0023,2023-05-07,reel,90692,81618,10345,1229,288,364,1495,172,17298.34,0,0,8167.43
POST_000798,CAMP_0095,INF_0068,2023-05-31,story,26826,24388,1555,125,90,62,1157,61,5508.04,0,1,8167.43
POST_000799,CAMP_0095,INF_0033,2023-05-31,story,87652,77344,2493,267,73,181,617,251,8206.32,0,0,8167.43
POST_000800,CAMP_0096,INF_0018,2023-11-24,reel,63900,57295,7446,886,376,90,906,102,9390.28,0,1,1969.38
POST_000801,CAMP_0096,INF_0001,2023-11-23,video,107811,76390,11227,1174,128,797,4971,23,1986.49,0,0,1969.38
POST_000802,CAMP_0096,INF_0052,2023-11-02,reel,93899,75585,7497,697,134,109,4562,17,1517.65,0,1,1969.38
POST_000803,CAMP_0096,INF_0015,2023-11-10,video,136618,126356,10065,464,404,281,2668,336,10121.22,0,1,1969.38
POST_000804,CAMP_0096,INF_0047,2023-11-02,carousel,163700,119902,4852,432,250,368,2480,302,19137.38,0,0,1969.38
POST_000805,CAMP_0096,INF_0004,2023-11-18,story,61909,48422,3738,509,57,292,2171,125,9076.75,0,1,1969.38
POST_000806,CAMP_0096,INF_0060,2023-10-27,video,258064,221411,13624,1021,235,893,12665,387,73098.94,0,0,1969.38
POST_000807,CAMP_0096,INF_0021,2023-11-10,story,38437,28710,3979,232,118,281,1871,15,1908.82,0,1,1969.38
POST_000808,CAMP_0096,INF_0074,2023-11-19,carousel,168362,156740,10997,676,351,369,7603,391,30295.42,0,1,1969.38
POST_000809,CAMP_0096,INF_0030,2023-11-19,carousel,107358,82205,7379,707,318,477,2597,352,61795.87,0,0,1969.38
POST_000810,CAMP_0096,INF_0062,2023-10-30,story,50938,39566,2175,184,33,88,2510,291,43987.04,0,0,1969.38
POST_000811,CAMP_0096,INF_0083,2023-11-21,post,313869,280591,12009,1541,651,287,12086,271,17108.03,0,0,1969.38
POST_000812,CAMP_0096,INF_0042,2023-11-11,post,184856,146705,13402,1689,377,227,2302,127,18786.87,0,0,1969.38
POST_000813,CAMP_0097,INF_0085,2023-01-23,video,100698,82270,2506,366,75,48,4754,209,38280.99,0,0,5682.4
POST_000814,CAMP_0097,INF_0076,2023-01-12,reel,11098,9863,838,56,47,16,295,323,42305.71,0,0,5682.4
POST_000815,CAMP_0097,INF_0016,2023-01-22,carousel,277311,207523,32624,4808,964,2231,2266,91,12724.93,0,1,5682.4
POST_000816,CAMP_0097,INF_0095,2023-01-14,story,49976,44485,1616,191,92,17,513,87,5654.24,0,1,5682.4
POST_000817,CAMP_0097,INF_0061,2023-01-27,carousel,45215,36786,3746,324,161,55,2218,162,27504.5,0,1,5682.4
POST_000818,CAMP_0098,INF_0088,2023-04-18,carousel,194164,182501,19308,2336,409,1362,3079,62,2793.56,0,1,4757.75
POST_000819,CAMP_0098,INF_0095,2023-04-18,story,231137,214075,14618,537,223,801,4575,404,31364.38,0,1,4757.75
POST_000820,CAMP_0098,INF_0005,2023-04-08,story,28771,20887,866,109,19,55,1061,263,17788.26,0,1,4757.75
POST_000821,CAMP_0098,INF_0084,2023-04-15,reel,132895,112150,14953,1135,599,272,5233,312,53818.43,0,1,4757.75
POST_000822,CAMP_0098,INF_0026,2023-04-15,video,155677,142142,17183,1385,510,861,4440,391,14379.82,0,1,4757.75
POST_000823,CAMP_0098,INF_0063,2023-03-26,story,17196,12461,163193,95,6,12149,706,1,21.34,1,1,4757.75
POST_000824,CAMP_0098,INF_0043,2023-04-20,reel,285774,223226,15963,1787,440,940,9592,137,10552.77,0,0,4757.75
POST_000825,CAMP_0098,INF_0017,2023-04-06,post,14150,12893,193465,92,25,13535,283,5,90.13,1,0,4757.75
POST_000826,CAMP_0099,INF_0032,2023-08-18,story,62700,49172,4371,228,127,177,1333,145,25449.81,0,0,3202.5
POST_000827,CAMP_0099,INF_0031,2023-08-12,carousel,27417,22881,853,85,47,32,995,368,51222.77,0,0,3202.5
POST_000828,CAMP_0099,INF_0092,2023-08-13,carousel,8325,6563,664,89,20,12,185,144,7888.34,0,1,3202.5
POST_000829,CAMP_0099,INF_0010,2023-08-07,story,144381,102018,4074,610,130,104,5237,30,2154.11,0,0,3202.5
POST_000830,CAMP_0100,INF_0025,2023-07-05,carousel,22135,18544,1099,160,58,54,521,257,44319.19,0,1,24092.0
POST_000831,CAMP_0100,INF_0023,2023-07-17,story,148660,120091,16387,1252,378,582,6934,417,82118.04,0,0,24092.0
POST_000832,CAMP_0100,INF_0065,2023-06-29,carousel,73327,61942,2031,229,52,34,3394,433,85588.29,0,1,24092.0
POST_000833,CAMP_0101,INF_0054,2023-09-12,video,15567,13305,195246,38,34,8746,383,2,42.97,1,0,12397.0
POST_000834,CAMP_0101,INF_0011,2023-09-13,story,7234,5182,549,20,15,33,221,454,68132.93,0,0,12397.0
POST_000835,CAMP_0101,INF_0083,2023-09-25,story,173889,145127,10969,1335,182,627,3455,212,14115.96,0,1,12397.0
POST_000836,CAMP_0101,INF_0023,2023-10-05,story,45129,38218,5326,534,283,342,369,322,12559.63,0,0,12397.0
POST_000837,CAMP_0101,INF_0035,2023-09-16,post,98462,69649,3556,189,209,266,3720,406,64553.83,0,1,12397.0
POST_000838,CAMP_0102,INF_0009,2023-01-20,video,41232,36612,1898,102,52,88,244,341,46925.43,0,0,4039.85
POST_000839,CAMP_0102,INF_0095,2023-01-20,video,40252,31258,2307,115,134,152,1230,280,8998.74,0,1,4039.85
POST_000840,CAMP_0102,INF_0058,2023-01-16,story,7824,5666,99409,91,44,5748,93,3,40.91,1,1,4039.85
POST_000841,CAMP_0102,INF_0095,2023-02-05,video,63070,44627,4040,531,196,51,1841,269,14876.9,0,0,4039.85
POST_000842,CAMP_0102,INF_0039,2023-02-07,reel,282851,233185,32104,1378,1417,1677,14108,312,36860.65,0,1,4039.85
POST_000843,CAMP_0102,INF_0041,2023-01-27,reel,185164,145277,15896,2063,782,565,2921,493,24543.94,0,1,4039.85
POST_000844,CAMP_0102,INF_0070,2023-02-08,carousel,59801,43337,1444,53,85,66,2084,255,42802.83,0,1,4039.85
POST_000845,CAMP_0102,INF_0014,2023-01-19,story,201155,147621,15591,1462,463,989,3657,289,40270.34,0,1,4039.85
POST_000846,CAMP_0102,INF_0035,2023-01-22,story,78332,64577,2212,72,33,143,1404,297,33352.44,0,0,4039.85
POST_000847,CAMP_0102,INF_0010,2023-01-27,post,168602,145037,6543,266,357,404,4896,392,71754.42,0,0,4039.85
POST_000848,CAMP_0102,INF_0036,2023-02-02,carousel,54218,45054,2991,282,153,67,1175,360,64270.76,0,0,4039.85
POST_000849,CAMP_0102,INF_0071,2023-01-16,video,110334,82936,7251,379,152,397,629,173,7335.86,0,1,4039.85
POST_000850,CAMP_0102,INF_0088,2023-02-05,story,72353,68453,2288,148,126,180,3052,347,58406.49,0,1,4039.85
POST_000851,CAMP_0103,INF_0092,2024-01-16,story,159998,128366,17019,1789,344,182,6729,459,64749.84,0,1,3764.0
POST_000852,CAMP_0103,INF_0041,2023-12-30,reel,91320,79813,3556,439,80,147,3180,15,2047.67,0,0,3764.0
POST_000853,CAMP_0103,INF_0016,2023-12-23,story,20255,19015,638,88,21,38,734,103,12491.81,0,1,3764.0
POST_000854,CAMP_0103,INF_0060,2024-01-15,post,77794,72935,8211,503,394,400,2132,212,36016.5,0,0,3764.0
POST_000855,CAMP_0103,INF_0063,2024-01-13,video,5584,4166,172934,71,11,10960,230,0,0.0,1,0,3764.0
POST_000856,CAMP_0103,INF_0026,2024-01-03,post,109585,97764,6992,329,278,424,763,31,4423.36,0,0,3764.0
POST_000857,CAMP_0103,INF_0093,2023-12-19,video,25928,20612,2982,419,82,227,719,112,20525.76,0,0,3764.0
POST_000858,CAMP_0104,INF_0019,2023-12-16,reel,90348,78700,1964,228,90,20,465,174,16175.61,0,0,1911.23
POST_000859,CAMP_0104,INF_0020,2023-12-14,reel,143519,123744,11007,1462,529,811,6770,28,3522.92,0,1,1911.23
POST_000860,CAMP_0104,INF_0066,2023-12-20,story,16233,15340,151388,67,20,8261,431,5,99.06,1,0,1911.23
POST_000861,CAMP_0104,INF_0044,2023-12-24,story,102575,94418,5745,271,240,205,609,99,19177.96,0,1,1911.23
POST_000862,CAMP_0104,INF_0088,2024-01-01,story,10103,7597,616,83,32,23,452,215,11019.64,0,1,1911.23
POST_000863,CAMP_0104,INF_0007,2024-01-04,carousel,144669,108715,16671,1427,448,419,1966,350,34233.54,0,0,1911.23
