engagement_id,post_id,comment_sentiment,commenter_follower_count,commenter_account_age_days,like_velocity_per_hour,engagement_spike_detected,bot_probability
ENG_00005347,POST_000582,positive,3748,1129,157,0,0.088
ENG_00005348,POST_000582,positive,4342,1697,159,0,0.056
ENG_00005349,POST_000582,positive,2025,1596,134,0,0.096
ENG_00005350,POST_000582,neutral,4331,1878,421,0,0.136
ENG_00005351,POST_000582,positive,3502,1194,177,0,0.128
ENG_00005352,POST_000583,negative,2845,747,331,0,0.115
ENG_00005353,POST_000583,neutral,2914,1535,234,0,0.09
ENG_00005354,POST_000583,neutral,344,1662,245,0,0.09
ENG_00005355,POST_000583,neutral,4000,1085,338,0,0.008
ENG_00005356,POST_000584,neutral,3157,870,117,0,0.004
ENG_00005357,POST_000584,positive,4072,581,63,0,0.116
ENG_00005358,POST_000584,positive,1339,1144,98,0,0.144
ENG_00005359,POST_000584,neutral,988,1487,103,0,0.086
ENG_00005360,POST_000584,neutral,3228,1097,363,0,0.019
ENG_00005361,POST_000584,positive,3098,880,413,0,0.097
ENG_00005362,POST_000584,neutral,2774,1923,439,0,0.016
ENG_00005363,POST_000585,positive,4456,907,230,0,0.048
ENG_00005364,POST_000585,negative,3405,810,477,0,0.023
ENG_00005365,POST_000585,negative,2309,622,234,0,0.046
ENG_00005366,POST_000585,neutral,1207,1781,88,0,0.004
ENG_00005367,POST_000585,positive,2354,329,11,0,0.063
ENG_00005368,POST_000585,negative,3424,265,244,0,0.024
ENG_00005369,POST_000585,positive,605,1877,458,0,0.103
ENG_00005370,POST_000585,neutral,4306,1124,224,0,0.007
ENG_00005371,POST_000585,positive,1999,1079,97,0,0.056
ENG_00005372,POST_000585,positive,2054,509,70,0,0.11
ENG_00005373,POST_000586,positive,1698,1796,101,0,0.009
ENG_00005374,POST_000586,neutral,3560,1671,187,0,0.006
ENG_00005375,POST_000586,negative,3280,1466,68,0,0.101
ENG_00005376,POST_000586,neutral,2850,1287,276,0,0.038
ENG_00005377,POST_000586,neutral,1137,625,213,0,0.038
ENG_00005378,POST_000586,negative,691,391,473,0,0.111
ENG_00005379,POST_000586,negative,1497,247,285,0,0.085
ENG_00005380,POST_000586,positive,379,789,39,0,0.142
ENG_00005381,POST_000587,positive,1627,377,438,0,0.054
ENG_00005382,POST_000587,neutral,3919,825,73,0,0.09
ENG_00005383,POST_000587,positive,1564,1360,218,0,0.004
ENG_00005384,POST_000587,neutral,2997,659,51,0,0.142
ENG_00005385,POST_000587,neutral,1835,733,470,0,0.027
ENG_00005386,POST_000587,positive,482,767,121,0,0.012
ENG_00005387,POST_000587,neutral,3830,1116,96,0,0.025
ENG_00005388,POST_000587,neutral,2179,1445,486,0,0.142
ENG_00005389,POST_000587,negative,4250,1340,108,0,0.11
ENG_00005390,POST_000588,negative,1446,1287,382,0,0.06
ENG_00005391,POST_000588,positive,3310,1995,363,0,0.096
ENG_00005392,POST_000588,neutral,4440,1102,499,0,0.032
ENG_00005393,POST_000588,neutral,4326,297,70,0,0.016
ENG_00005394,POST_000588,negative,371,1517,189,0,0.026
ENG_00005395,POST_000588,negative,1332,605,281,0,0.033
ENG_00005396,POST_000588,negative,1446,482,117,0,0.07
ENG_00005397,POST_000588,positive,2309,766,417,0,0.079
ENG_00005398,POST_000588,positive,2083,1468,105,0,0.04
ENG_00005399,POST_000588,neutral,3369,1304,138,0,0.061
ENG_00005400,POST_000589,negative,1487,1036,63,0,0.059
ENG_00005401,POST_000589,neutral,2761,1472,169,0,0.019
ENG_00005402,POST_000589,neutral,1708,1528,311,0,0.086
ENG_00005403,POST_000589,positive,1089,1998,462,0,0.045
ENG_00005404,POST_000589,positive,3258,1434,434,0,0.112
ENG_00005405,POST_000589,positive,3979,1550,204,0,0.011
ENG_00005406,POST_000589,positive,3600,1535,398,0,0.097
ENG_00005407,POST_000590,positive,776,1382,393,0,0.007
ENG_00005408,POST_000590,neutral,1725,1182,248,0,0.13
ENG_00005409,POST_000590,positive,3495,1118,483,0,0.132
ENG_00005410,POST_000590,positive,1784,838,221,0,0.117
ENG_00005411,POST_000590,negative,2046,1103,428,0,0.028
ENG_00005412,POST_000590,neutral,3352,1547,147,0,0.116
ENG_00005413,POST_000590,spam,3354,199,160,0,0.081
ENG_00005414,POST_000590,negative,3026,1966,54,0,0.013
ENG_00005415,POST_000591,positive,3414,835,395,0,0.059
ENG_00005416,POST_000591,positive,1624,1558,216,0,0.073
ENG_00005417,POST_000591,positive,1045,337,426,0,0.074
ENG_00005418,POST_000591,positive,1572,891,318,0,0.107
ENG_00005419,POST_000591,neutral,1562,1811,307,0,0.012
ENG_00005420,POST_000591,neutral,1243,1742,84,0,0.02
ENG_00005421,POST_000591,negative,1263,893,136,0,0.082
ENG_00005422,POST_000591,positive,3729,856,414,0,0.129
ENG_00005423,POST_000591,spam,3297,357,260,0,0.061
ENG_00005424,POST_000591,neutral,1425,507,352,0,0.039
ENG_00005425,POST_000591,negative,3082,1901,276,0,0.135
ENG_00005426,POST_000591,neutral,2029,1072,231,0,0.002
ENG_00005427,POST_000592,neutral,2024,1537,154,0,0.007
ENG_00005428,POST_000592,positive,1693,1146,271,0,0.033
ENG_00005429,POST_000592,negative,1020,900,436,0,0.095
ENG_00005430,POST_000592,positive,3287,1029,277,0,0.061
ENG_00005431,POST_000592,neutral,293,1290,493,0,0.003
ENG_00005432,POST_000592,neutral,3516,867,132,0,0.008
ENG_00005433,POST_000592,positive,1272,1172,196,0,0.002
ENG_00005434,POST_000592,positive,3451,1529,426,0,0.002
ENG_00005435,POST_000592,positive,146,1447,89,0,0.084
ENG_00005436,POST_000592,positive,1919,1106,420,0,0.013
ENG_00005437,POST_000592,positive,1013,622,421,0,0.071
ENG_00005438,POST_000592,positive,1546,1201,433,0,0.085
ENG_00005439,POST_000593,spam,9,22,63430,1,0.987
ENG_00005440,POST_000593,spam,39,9,52956,1,0.812
ENG_00005441,POST_000593,spam,26,24,26510,1,0.897
ENG_00005442,POST_000593,spam,48,8,61802,1,0.925
ENG_00005443,POST_000593,spam,32,7,28521,1,0.93
ENG_00005444,POST_000593,positive,30,6,77510,1,0.771
ENG_00005445,POST_000593,spam,22,20,75842,1,0.775
ENG_00005446,POST_000593,spam,26,30,19870,1,0.91
ENG_00005447,POST_000593,positive,32,27,14038,1,0.894
ENG_00005448,POST_000593,spam,3,9,12544,1,0.9
ENG_00005449,POST_000593,spam,46,6,67355,1,0.785
ENG_00005450,POST_000593,spam,19,11,26649,1,0.795
ENG_00005451,POST_000594,neutral,1214,978,260,0,0.035
ENG_00005452,POST_000594,positive,4067,547,104,0,0.134
ENG_00005453,POST_000594,positive,2683,893,131,0,0.022
ENG_00005454,POST_000594,positive,889,983,326,0,0.13
ENG_00005455,POST_000594,positive,1622,1340,487,0,0.136
ENG_00005456,POST_000594,positive,891,354,370,0,0.1
ENG_00005457,POST_000594,positive,661,1044,12,0,0.082
ENG_00005458,POST_000594,positive,2526,1886,313,0,0.117
ENG_00005459,POST_000595,positive,4860,1050,228,0,0.122
ENG_00005460,POST_000595,positive,2893,1875,247,0,0.049
ENG_00005461,POST_000595,positive,4810,1011,212,0,0.112
ENG_00005462,POST_000595,negative,4023,314,358,0,0.014
ENG_00005463,POST_000596,positive,1202,1528,11,0,0.068
ENG_00005464,POST_000596,positive,4796,423,308,0,0.106
ENG_00005465,POST_000596,neutral,3373,855,484,0,0.055
ENG_00005466,POST_000596,positive,3465,625,231,0,0.087
ENG_00005467,POST_000597,negative,2887,1793,42,0,0.145
ENG_00005468,POST_000597,positive,3544,1508,457,0,0.054
ENG_00005469,POST_000597,neutral,4855,334,492,0,0.144
ENG_00005470,POST_000597,positive,3478,1378,236,0,0.061
ENG_00005471,POST_000597,neutral,1229,584,203,0,0.041
ENG_00005472,POST_000597,positive,4796,1804,418,0,0.052
ENG_00005473,POST_000597,positive,2470,660,240,0,0.1
ENG_00005474,POST_000597,neutral,1714,1997,358,0,0.038
ENG_00005475,POST_000597,positive,948,1924,224,0,0.023
ENG_00005476,POST_000597,positive,4175,1138,250,0,0.115
ENG_00005477,POST_000597,neutral,2339,482,102,0,0.022
ENG_00005478,POST_000597,negative,2570,448,340,0,0.016
ENG_00005479,POST_000597,neutral,4936,1903,255,0,0.029
ENG_00005480,POST_000598,positive,4821,237,479,0,0.035
ENG_00005481,POST_000598,positive,951,1109,177,0,0.015
ENG_00005482,POST_000598,neutral,4940,928,286,0,0.035
ENG_00005483,POST_000598,neutral,220,1216,386,0,0.031
ENG_00005484,POST_000598,positive,928,229,162,0,0.047
ENG_00005485,POST_000598,neutral,2742,359,121,0,0.048
ENG_00005486,POST_000598,positive,1752,1556,372,0,0.044
ENG_00005487,POST_000598,positive,3700,339,319,0,0.101
ENG_00005488,POST_000598,neutral,628,959,127,0,0.139
ENG_00005489,POST_000598,positive,2952,714,238,0,0.094
ENG_00005490,POST_000598,neutral,2233,1952,118,0,0.036
ENG_00005491,POST_000599,neutral,1462,842,164,0,0.016
ENG_00005492,POST_000599,negative,4560,1350,82,0,0.103
ENG_00005493,POST_000599,positive,3360,1284,78,0,0.085
ENG_00005494,POST_000599,neutral,2186,878,405,0,0.083
ENG_00005495,POST_000599,positive,4296,801,187,0,0.069
ENG_00005496,POST_000599,neutral,3521,1353,498,0,0.103
ENG_00005497,POST_000599,positive,4721,1539,339,0,0.077
ENG_00005498,POST_000599,positive,1541,936,492,0,0.044
ENG_00005499,POST_000599,neutral,974,799,174,0,0.037
ENG_00005500,POST_000599,positive,917,590,121,0,0.138
ENG_00005501,POST_000599,spam,1009,1791,124,0,0.062
ENG_00005502,POST_000599,neutral,3262,347,230,0,0.015
ENG_00005503,POST_000599,negative,2710,738,133,0,0.034
ENG_00005504,POST_000600,positive,2040,963,250,0,0.012
ENG_00005505,POST_000600,positive,2227,1170,12,0,0.063
ENG_00005506,POST_000600,neutral,3170,670,421,0,0.012
ENG_00005507,POST_000600,positive,4430,1849,402,0,0.089
ENG_00005508,POST_000600,negative,3277,1453,404,0,0.068
ENG_00005509,POST_000600,spam,3591,1094,82,0,0.128
ENG_00005510,POST_000600,positive,4643,1060,96,0,0.092
ENG_00005511,POST_000600,positive,966,1500,203,0,0.133
ENG_00005512,POST_000600,neutral,3804,822,390,0,0.103
ENG_00005513,POST_000600,neutral,2212,1186,142,0,0.002
ENG_00005514,POST_000600,neutral,1058,1424,430,0,0.022
ENG_00005515,POST_000600,positive,2121,1976,71,0,0.068
ENG_00005516,POST_000600,positive,109,713,210,0,0.126
ENG_00005517,POST_000601,negative,45,8,45632,1,0.762
ENG_00005518,POST_000601,spam,29,5,59628,1,0.864
ENG_00005519,POST_000601,spam,28,14,17525,1,0.89
ENG_00005520,POST_000601,neutral,8,12,18101,1,0.898
ENG_00005521,POST_000601,spam,26,22,17369,1,0.802
ENG_00005522,POST_000601,spam,20,6,76465,1,0.931
ENG_00005523,POST_000601,spam,7,7,29473,1,0.898
ENG_00005524,POST_000601,spam,31,17,38335,1,0.965
ENG_00005525,POST_000601,spam,12,30,57046,1,0.879
ENG_00005526,POST_000602,neutral,4842,401,456,0,0.091
ENG_00005527,POST_000602,negative,3918,1018,136,0,0.077
ENG_00005528,POST_000602,neutral,3309,1620,420,0,0.099
ENG_00005529,POST_000602,positive,2836,1639,341,0,0.105
ENG_00005530,POST_000602,positive,4095,1597,218,0,0.029
ENG_00005531,POST_000602,positive,4217,1198,59,0,0.012
ENG_00005532,POST_000602,negative,3681,939,450,0,0.032
ENG_00005533,POST_000602,neutral,4990,1731,180,0,0.052
ENG_00005534,POST_000602,positive,2306,936,423,0,0.007
ENG_00005535,POST_000602,neutral,4371,1440,182,0,0.075
ENG_00005536,POST_000602,neutral,2259,1282,221,0,0.035
ENG_00005537,POST_000602,negative,4800,1677,246,0,0.106
ENG_00005538,POST_000602,neutral,2764,1602,331,0,0.042
ENG_00005539,POST_000603,neutral,2551,629,53,0,0.047
ENG_00005540,POST_000603,neutral,1072,719,91,0,0.137
ENG_00005541,POST_000603,positive,2639,1659,457,0,0.147
ENG_00005542,POST_000603,positive,3388,1127,441,0,0.058
ENG_00005543,POST_000603,positive,1268,1306,498,0,0.143
ENG_00005544,POST_000603,positive,370,813,21,0,0.142
ENG_00005545,POST_000603,positive,4072,1483,363,0,0.07
ENG_00005546,POST_000603,negative,261,591,198,0,0.038
ENG_00005547,POST_000603,positive,3215,1846,419,0,0.122
ENG_00005548,POST_000603,positive,3809,1796,347,0,0.132
ENG_00005549,POST_000604,negative,4101,836,49,0,0.1
ENG_00005550,POST_000604,positive,330,989,370,0,0.098
ENG_00005551,POST_000604,neutral,906,1452,445,0,0.042
ENG_00005552,POST_000604,positive,1971,754,496,0,0.121
ENG_00005553,POST_000604,positive,442,736,70,0,0.107
ENG_00005554,POST_000604,positive,508,1231,88,0,0.085
ENG_00005555,POST_000604,positive,4913,473,431,0,0.048
ENG_00005556,POST_000604,neutral,1825,1446,24,0,0.001
ENG_00005557,POST_000604,neutral,3015,271,42,0,0.117
ENG_00005558,POST_000604,positive,3714,705,472,0,0.101
ENG_00005559,POST_000604,negative,1545,1443,302,0,0.008
ENG_00005560,POST_000604,positive,3132,839,74,0,0.036
ENG_00005561,POST_000605,spam,39,1,43089,1,0.897
ENG_00005562,POST_000605,spam,22,16,48398,1,0.825
ENG_00005563,POST_000605,spam,18,10,27878,1,0.948
ENG_00005564,POST_000605,spam,13,27,42195,1,0.936
ENG_00005565,POST_000605,spam,35,18,50309,1,0.962
ENG_00005566,POST_000605,spam,21,3,15510,1,0.8
ENG_00005567,POST_000605,spam,12,26,16955,1,0.884
ENG_00005568,POST_000605,spam,13,2,25402,1,0.851
ENG_00005569,POST_000605,positive,42,25,43381,1,0.909
ENG_00005570,POST_000605,spam,37,2,36390,1,0.838
ENG_00005571,POST_000605,spam,15,28,48097,1,0.973
ENG_00005572,POST_000606,spam,4065,1694,462,0,0.094
ENG_00005573,POST_000606,positive,2432,1651,361,0,0.098
ENG_00005574,POST_000606,negative,447,1732,370,0,0.125
ENG_00005575,POST_000606,negative,1009,1300,378,0,0.123
ENG_00005576,POST_000607,neutral,4452,506,57,0,0.12
ENG_00005577,POST_000607,neutral,3653,1542,106,0,0.085
ENG_00005578,POST_000607,spam,649,1261,485,0,0.056
ENG_00005579,POST_000607,spam,4368,412,355,0,0.013
ENG_00005580,POST_000608,negative,4556,1823,495,0,0.139
ENG_00005581,POST_000608,positive,2029,1289,295,0,0.036
ENG_00005582,POST_000608,positive,4828,1572,255,0,0.136
ENG_00005583,POST_000608,neutral,1250,1813,440,0,0.101
ENG_00005584,POST_000608,positive,2692,671,410,0,0.054
ENG_00005585,POST_000608,positive,622,322,320,0,0.098
ENG_00005586,POST_000608,positive,2491,1778,241,0,0.104
ENG_00005587,POST_000608,neutral,2139,1392,299,0,0.105
ENG_00005588,POST_000608,positive,236,1538,90,0,0.035
ENG_00005589,POST_000608,neutral,1278,297,125,0,0.011
ENG_00005590,POST_000608,neutral,716,715,174,0,0.002
ENG_00005591,POST_000608,positive,293,1521,107,0,0.093
ENG_00005592,POST_000608,positive,4026,463,276,0,0.134
ENG_00005593,POST_000608,neutral,2885,662,305,0,0.143
ENG_00005594,POST_000608,neutral,834,230,206,0,0.128
ENG_00005595,POST_000609,positive,1845,1244,104,0,0.067
ENG_00005596,POST_000609,spam,2721,1859,120,0,0.142
ENG_00005597,POST_000609,positive,529,1939,101,0,0.104
ENG_00005598,POST_000609,neutral,3304,1247,325,0,0.086
ENG_00005599,POST_000609,positive,4665,921,290,0,0.052
ENG_00005600,POST_000609,positive,1594,235,47,0,0.0
ENG_00005601,POST_000609,negative,3083,1569,168,0,0.045
ENG_00005602,POST_000609,positive,2639,1186,314,0,0.021
ENG_00005603,POST_000609,positive,566,930,63,0,0.12
ENG_00005604,POST_000609,negative,4600,1932,248,0,0.002
ENG_00005605,POST_000610,neutral,1493,390,379,0,0.098
ENG_00005606,POST_000610,positive,547,454,186,0,0.117
ENG_00005607,POST_000610,neutral,4990,1264,133,0,0.086
ENG_00005608,POST_000610,positive,1810,540,13,0,0.104
ENG_00005609,POST_000610,positive,527,650,337,0,0.073
ENG_00005610,POST_000610,neutral,653,292,86,0,0.136
ENG_00005611,POST_000611,positive,4977,879,428,0,0.125
ENG_00005612,POST_000611,positive,3026,1991,68,0,0.023
ENG_00005613,POST_000611,positive,557,1498,38,0,0.074
ENG_00005614,POST_000611,neutral,1833,605,369,0,0.003
ENG_00005615,POST_000611,positive,2958,391,249,0,0.058
ENG_00005616,POST_000611,positive,4462,1455,322,0,0.026
ENG_00005617,POST_000611,negative,4106,765,223,0,0.024
ENG_00005618,POST_000611,negative,1853,800,196,0,0.087
ENG_00005619,POST_000611,neutral,4701,542,337,0,0.093
ENG_00005620,POST_000611,positive,3359,897,213,0,0.024
ENG_00005621,POST_000611,neutral,1501,1404,488,0,0.109
ENG_00005622,POST_000611,negative,369,1374,468,0,0.11
ENG_00005623,POST_000612,negative,715,1717,162,0,0.075
ENG_00005624,POST_000612,negative,3696,1055,443,0,0.029
ENG_00005625,POST_000612,positive,4651,1634,431,0,0.026
ENG_00005626,POST_000612,spam,2492,1756,270,0,0.053
ENG_00005627,POST_000612,positive,2653,1199,233,0,0.063
ENG_00005628,POST_000612,positive,2748,1566,264,0,0.073
ENG_00005629,POST_000612,positive,1063,1328,218,0,0.129
ENG_00005630,POST_000613,positive,4860,1026,482,0,0.042
ENG_00005631,POST_000613,positive,914,946,309,0,0.096
ENG_00005632,POST_000613,positive,1225,1968,441,0,0.05
ENG_00005633,POST_000614,positive,2642,1967,94,0,0.064
ENG_00005634,POST_000614,positive,4192,1444,192,0,0.007
ENG_00005635,POST_000614,neutral,485,1788,407,0,0.045
ENG_00005636,POST_000614,positive,155,1598,497,0,0.094
ENG_00005637,POST_000614,positive,1603,1213,200,0,0.005
ENG_00005638,POST_000614,positive,3520,471,400,0,0.07
ENG_00005639,POST_000614,positive,1433,236,337,0,0.092
ENG_00005640,POST_000614,positive,1531,405,104,0,0.115
ENG_00005641,POST_000614,negative,4696,205,99,0,0.087
ENG_00005642,POST_000614,neutral,2407,723,368,0,0.123
ENG_00005643,POST_000614,spam,1201,1188,203,0,0.037
ENG_00005644,POST_000615,positive,2505,1227,247,0,0.04
ENG_00005645,POST_000615,negative,850,825,353,0,0.015
ENG_00005646,POST_000615,neutral,2793,744,199,0,0.113
ENG_00005647,POST_000615,neutral,2069,1675,289,0,0.047
ENG_00005648,POST_000615,negative,1959,858,266,0,0.13
ENG_00005649,POST_000615,positive,645,1067,312,0,0.052
ENG_00005650,POST_000615,negative,2883,473,78,0,0.083
ENG_00005651,POST_000615,positive,2735,342,76,0,0.149
ENG_00005652,POST_000615,neutral,461,314,290,0,0.013
ENG_00005653,POST_000615,neutral,4811,1116,137,0,0.115
ENG_00005654,POST_000615,positive,2452,1423,226,0,0.036
ENG_00005655,POST_000615,positive,308,1336,287,0,0.092
ENG_00005656,POST_000615,positive,540,824,352,0,0.0
ENG_00005657,POST_000615,neutral,2739,1419,394,0,0.058
ENG_00005658,POST_000616,spam,28,29,45283,1,0.765
ENG_00005659,POST_000616,spam,23,20,74323,1,0.838
ENG_00005660,POST_000616,spam,16,30,48123,1,0.836
ENG_00005661,POST_000616,spam,10,3,12159,1,0.922
ENG_00005662,POST_000617,positive,4269,782,426,0,0.013
ENG_00005663,POST_000617,neutral,4567,1464,484,0,0.142
ENG_00005664,POST_000617,positive,4771,253,436,0,0.07
ENG_00005665,POST_000617,positive,2757,853,27,0,0.106
ENG_00005666,POST_000617,positive,2840,1996,71,0,0.091
ENG_00005667,POST_000618,positive,3128,1889,239,0,0.114
ENG_00005668,POST_000618,spam,3727,1876,411,0,0.087
ENG_00005669,POST_000618,positive,342,1936,359,0,0.06
ENG_00005670,POST_000618,negative,3571,1382,151,0,0.017
ENG_00005671,POST_000618,neutral,923,531,428,0,0.081
ENG_00005672,POST_000618,neutral,4659,599,204,0,0.127
ENG_00005673,POST_000618,positive,3049,1384,434,0,0.055
ENG_00005674,POST_000618,spam,4068,1128,387,0,0.009
ENG_00005675,POST_000618,positive,1176,1994,79,0,0.062
ENG_00005676,POST_000618,negative,1004,1860,201,0,0.058
ENG_00005677,POST_000618,neutral,2162,1404,24,0,0.065
ENG_00005678,POST_000618,positive,4390,1500,101,0,0.075
ENG_00005679,POST_000619,positive,1490,1637,125,0,0.053
ENG_00005680,POST_000619,positive,1226,235,482,0,0.094
ENG_00005681,POST_000619,negative,3093,1380,372,0,0.117
ENG_00005682,POST_000619,neutral,2838,1779,250,0,0.031
ENG_00005683,POST_000620,neutral,1694,1331,187,0,0.139
ENG_00005684,POST_000620,neutral,1741,598,254,0,0.054
ENG_00005685,POST_000620,negative,2300,1392,364,0,0.013
ENG_00005686,POST_000620,neutral,3979,1627,280,0,0.075
ENG_00005687,POST_000620,positive,4697,1236,55,0,0.094
ENG_00005688,POST_000620,neutral,816,425,379,0,0.035
ENG_00005689,POST_000620,neutral,2768,1976,352,0,0.14
ENG_00005690,POST_000621,positive,2278,661,95,0,0.041
ENG_00005691,POST_000621,neutral,3722,205,352,0,0.07
ENG_00005692,POST_000621,neutral,905,476,260,0,0.075
ENG_00005693,POST_000621,neutral,3509,671,135,0,0.112
ENG_00005694,POST_000621,positive,435,1903,272,0,0.109
ENG_00005695,POST_000621,positive,1510,533,387,0,0.008
ENG_00005696,POST_000622,negative,1583,1980,37,0,0.046
ENG_00005697,POST_000622,neutral,2059,1944,172,0,0.017
ENG_00005698,POST_000622,positive,4702,380,222,0,0.132
ENG_00005699,POST_000622,neutral,3997,408,421,0,0.114
ENG_00005700,POST_000622,negative,1256,1549,455,0,0.051
ENG_00005701,POST_000622,neutral,239,210,370,0,0.117
ENG_00005702,POST_000622,neutral,4287,783,94,0,0.02
ENG_00005703,POST_000622,neutral,4184,269,371,0,0.019
ENG_00005704,POST_000622,negative,1928,1924,330,0,0.118
ENG_00005705,POST_000622,positive,4132,1564,151,0,0.031
ENG_00005706,POST_000622,positive,585,1899,184,0,0.111
ENG_00005707,POST_000623,neutral,2820,1628,423,0,0.096
ENG_00005708,POST_000623,positive,1926,683,481,0,0.052
ENG_00005709,POST_000623,positive,3446,1205,93,0,0.114
ENG_00005710,POST_000623,positive,2841,1934,89,0,0.092
ENG_00005711,POST_000623,negative,4085,1442,224,0,0.083
ENG_00005712,POST_000623,spam,3409,539,51,0,0.014
ENG_00005713,POST_000623,spam,171,1478,37,0,0.063
ENG_00005714,POST_000623,positive,1221,396,431,0,0.02
ENG_00005715,POST_000623,positive,3192,1066,155,0,0.108
ENG_00005716,POST_000623,neutral,1845,976,88,0,0.124
ENG_00005717,POST_000624,positive,2108,1999,380,0,0.05
ENG_00005718,POST_000624,neutral,922,394,132,0,0.041
ENG_00005719,POST_000624,negative,3188,1289,480,0,0.103
ENG_00005720,POST_000624,spam,4851,848,23,0,0.088
ENG_00005721,POST_000624,negative,776,1904,432,0,0.079
